occurrenceID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q019_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2.97,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q010_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q013_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.98,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q001_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,16.66,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4.95,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q011_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_HORIZONTAL_Q002_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q010_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6.86,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q011_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.54,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q001_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q001_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.89,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q002_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.95,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q003_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q004_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q005_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q006_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q007_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q008_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q009_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.96,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q002_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q004_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q005_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2.97,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q010_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q011_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,12.74,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q006_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q012_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7.92,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q011_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q013_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q008_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q014_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q014_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.96,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q015_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q015,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,21,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q010_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q011_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q016_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q017_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q012_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10.89,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q013_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q018_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,11,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q017_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q019_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q014_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q015_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q015,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q020_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q016_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q017_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q018_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q019_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q020_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q020_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.98,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q001_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6.93,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q002_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4.85,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q003_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q004_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10.78,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q005_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3.92,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q006_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,8.82,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_HORIZONTAL_Q010_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_HORIZONTAL_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.9,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q007_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q008_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3.92,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q009_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,8.91,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q010_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.99,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_CAVEFLOOR_Q010_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_CAVEFLOOR_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.99,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_CAVEFLOOR_Q011_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_CAVEFLOOR_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.91,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q011_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q012_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.99,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q013_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.97,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q014_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.99,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q015_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q015,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.98,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q016_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q017_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q018_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q019_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW1_OVERHANG_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q001_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.98,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17.64,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,8.91,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_VERTICAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2.97,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3.96,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6.93,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
